"","LatitudeMeasure","LongitudeMeasure","conc"
"65102",43.0066944,-115.2036389,2.6
"65103",48.7078333,-116.4191944,0.04
"65104",48.7078333,-116.4191944,0.141421356237
"65105",48.7078333,-116.4191944,0.707106781187
"65106",48.7078333,-116.4191944,0.636396103068
"65110",48.9464444,-116.1881944,0.07
"65111",48.9464444,-116.1881944,0.1
"65112",48.9464444,-116.1881944,0.141421356237
"65113",43.23075,-73.376,3.7
"65114",36.483332,-110.3954143,2.7
"65115",36.483332,-110.3954143,3
"65116",31.911196,-110.2314622,3.2
"65117",38.3305,-108.8943333,9.5
"65118",35.4361944,-97.0603056,0.33
"65119",45.0420472,-69.8806389,1
"65120",39.4216389,-118.7744778,479
"65121",39.4216389,-118.7744778,477
"65122",39.4216389,-118.7744778,496
"65123",40.2241667,-122.3605278,1.9
"65124",40.0718611,-122.1619167,3.4
"65125",40.42525,-122.2257222,1.2
"65126",40.4910556,-122.272,0.56
"65127",35.4485722,-97.0397778,24.7
"65128",35.4538889,-97.0613889,6.8
"65129",35.4342778,-97.0470556,0.57
"65130",35.4423361,-97.0456417,0.07
"65131",44.1684167,-70.2805667,190
"65132",44.1684167,-70.2805667,0.57
"65134",44.1684167,-70.2805667,1.9
"65136",44.1684167,-70.2805667,0.353553390593
"65137",43.6842778,-70.4928889,54
"65138",43.6842778,-70.4928889,60
"65139",43.6842778,-70.4928889,55
"65140",43.6842778,-70.4928889,4.2
"65141",43.6842778,-70.4928889,0.353553390593
"65142",43.6842778,-70.4928889,51
"65143",44.5698611,-69.7628889,86
"65144",44.5698611,-69.7628889,1.3
"65145",44.5698611,-69.7628889,0.353553390593
"65147",44.5698611,-69.7628889,85
"65149",44.1754667,-69.1101833,300
"65150",44.1754667,-69.1101833,280
"65151",44.1754667,-69.1101833,0.6
"65153",44.1754667,-69.1101833,310
"65155",44.2039722,-69.9395833,56
"65156",44.2039722,-69.9395833,58
"65157",44.2039722,-69.9395833,55
"65158",44.2039722,-69.9395833,0.73
"65159",44.2039722,-69.9395833,0.353553390593
"65161",44.3915556,-69.9749167,33
"65163",44.3915556,-69.9749167,0.68
"65165",44.3915556,-69.9749167,0.62
"65166",44.3915556,-69.9749167,0.69
"65167",44.3309667,-69.97955,24
"65168",44.3309667,-69.97955,23
"65170",44.3309667,-69.97955,22
"65171",44.3309667,-69.97955,0.353553390593
"65173",44.1884667,-69.2856833,18
"65174",44.1884667,-69.2856833,0.353553390593
"65175",44.1884667,-69.2856833,32
"65176",44.1884667,-69.2856833,22
"65177",44.1884667,-69.2856833,4.4
"65178",44.1884667,-69.2856833,4
"65179",44.2189722,-69.9254167,14
"65180",44.2189722,-69.9254167,0.353553390593
"65183",44.2189722,-69.9254167,15
"65185",44.2926,-69.8863167,27
"65186",44.2926,-69.8863167,28
"65187",44.2926,-69.8863167,3.8
"65188",44.2926,-69.8863167,26
"65189",44.2926,-69.8863167,1.9
"65191",44.3454444,-69.8744722,36
"65192",44.3454444,-69.8744722,0.353553390593
"65195",44.3454444,-69.8744722,34
"65196",44.3454444,-69.8744722,37
"65197",44.2194667,-69.1383167,36
"65198",44.2194667,-69.1383167,0.353553390593
"65200",44.2194667,-69.1383167,37
"65203",44.3107333,-69.8723167,46
"65204",44.3107333,-69.8723167,45
"65206",44.3107333,-69.8723167,1.3
"65207",44.3107333,-69.8723167,0.353553390593
"65209",44.2235472,-69.9104889,0.353553390593
"65210",44.2235472,-69.9104889,360
"65211",44.2235472,-69.9104889,390
"65212",44.2235472,-69.9104889,400
"65213",44.2235472,-69.9104889,380
"65214",43.7065278,-70.5935556,26
"65215",43.7065278,-70.5935556,0.353553390593
"65216",43.7065278,-70.5935556,24
"65219",43.7065278,-70.5935556,0.59
"65220",43.4498611,-70.3807778,480
"65221",43.4498611,-70.3807778,9.1
"65222",43.4498611,-70.3807778,410
"65223",43.4498611,-70.3807778,0.54
"65224",43.4498611,-70.3807778,4.8
"65225",43.4498611,-70.3807778,2
"65226",43.30375,-70.6668333,5
"65227",43.30375,-70.6668333,5.2
"65228",43.30375,-70.6668333,0.353553390593
"65229",43.30375,-70.6668333,5.1
"65230",43.30375,-70.6668333,4.8
"65232",44.5085833,-69.8484167,40
"65233",44.5085833,-69.8484167,0.353553390593
"65237",44.5085833,-69.8484167,0.55
"65238",44.8036111,-69.6832222,49
"65239",44.8036111,-69.6832222,51
"65240",44.8036111,-69.6832222,1.2
"65241",44.8036111,-69.6832222,3.53553390593
"65242",44.3118056,-69.8742778,54
"65243",44.3118056,-69.8742778,61
"65244",44.3118056,-69.8742778,0.353553390593
"65245",44.3118056,-69.8742778,60
"65246",44.3118056,-69.8742778,16
"65248",44.4063611,-69.7971667,65
"65249",44.4063611,-69.7971667,0.353553390593
"65250",44.4063611,-69.7971667,58
"65252",44.4063611,-69.7971667,56
"65254",43.5888889,-70.47375,98
"65255",43.5888889,-70.47375,91
"65256",43.5888889,-70.47375,3.53553390593
"65257",43.5888889,-70.47375,0.73
"65258",44.5371111,-69.7463889,20
"65259",44.5371111,-69.7463889,0.353553390593
"65260",44.5371111,-69.7463889,21
"65261",44.5371111,-69.7463889,3.53553390593
"65262",43.6375556,-70.4363889,1.1
"65263",43.6375556,-70.4363889,0.353553390593
"65264",43.6375556,-70.4363889,42
"65266",43.6375556,-70.4363889,43
"65267",43.6375556,-70.4363889,39
"65268",43.6281389,-70.4561111,0.353553390593
"65269",43.6281389,-70.4561111,47
"65270",43.6281389,-70.4561111,68
"65271",43.6281389,-70.4561111,69
"65272",43.6281389,-70.4561111,70
"65274",43.8603333,-69.9612778,42
"65275",43.8603333,-69.9612778,53
"65276",43.8603333,-69.9612778,58
"65277",43.8603333,-69.9612778,0.353553390593
"65278",43.8603333,-69.9612778,55
"65280",44.3209444,-69.8623889,0.353553390593
"65281",44.3209444,-69.8623889,3.53553390593
"65282",44.3209444,-69.8623889,36
"65283",44.3209444,-69.8623889,34
"65284",44.9783333,-70.7127778,0.353553390593
"65285",44.9783333,-70.7127778,0.57
"65286",44.9783333,-70.7127778,18
"65287",44.9783333,-70.7127778,0.58
"65288",44.9783333,-70.7127778,20
"65290",44.3093,-69.9081,39
"65291",44.3093,-69.9081,36
"65293",44.3093,-69.9081,9.6
"65295",44.3093,-69.9081,1.6
"65296",44.3904333,-69.9761333,76
"65297",44.3904333,-69.9761333,0.353553390593
"65298",44.3904333,-69.9761333,78
"65299",44.3904333,-69.9761333,83
"65300",44.3904333,-69.9761333,84
"65301",44.3904333,-69.9761333,79
"65302",44.2816389,-70.1475833,17
"65303",44.2816389,-70.1475833,5.5
"65304",44.2816389,-70.1475833,19
"65308",47.6178806,-104.20585,1.2
"65309",44.4281667,-68.5150833,600
"65310",44.4281667,-68.5150833,500
"65311",44.4281667,-68.5150833,2.2
"65312",44.4281667,-68.5150833,330
"65313",44.4281667,-68.5150833,490
"65314",44.4281667,-68.5150833,0.353553390593
"65315",44.3221111,-69.1278611,11
"65316",44.3221111,-69.1278611,0.353553390593
"65317",44.3221111,-69.1278611,10
"65318",44.3221111,-69.1278611,9.7
"65319",44.3221111,-69.1278611,1.3
"65321",44.2537667,-70.1698833,100
"65322",44.2537667,-70.1698833,110
"65323",44.2537667,-70.1698833,0.51
"65324",44.2537667,-70.1698833,0.353553390593
"65327",44.2537667,-70.1698833,77.7817459305
"65328",44.2321333,-69.18535,0.73
"65329",44.2321333,-69.18535,27
"65330",44.2321333,-69.18535,29
"65332",44.2321333,-69.18535,0.75
"65333",44.2321333,-69.18535,0.353553390593
"65334",44.4556667,-68.99385,13
"65335",44.4556667,-68.99385,23
"65337",44.4556667,-68.99385,0.353553390593
"65338",44.4556667,-68.99385,24
"65340",44.33025,-69.0913333,110
"65341",44.33025,-69.0913333,0.73
"65342",44.33025,-69.0913333,290
"65343",44.33025,-69.0913333,280
"65344",44.33025,-69.0913333,270
"65345",44.33025,-69.0913333,120
"65346",44.3563056,-69.9389444,0.353553390593
"65347",44.3563056,-69.9389444,26
"65348",44.3563056,-69.9389444,30
"65349",44.3563056,-69.9389444,28
"65350",44.3563056,-69.9389444,3.1
"65351",44.3563056,-69.9389444,1.4
"65352",44.6342222,-69.6743333,3.53553390593
"65353",44.6342222,-69.6743333,38
"65354",44.6342222,-69.6743333,1.7
"65355",44.6342222,-69.6743333,39
"65356",44.6342222,-69.6743333,7.7
"65357",44.6342222,-69.6743333,47
"65358",44.6342222,-69.6743333,0.707106781187
"65359",44.6342222,-69.6743333,41
"65360",44.0488333,-69.0843056,41
"65361",44.0488333,-69.0843056,0.353553390593
"65362",44.0488333,-69.0843056,43
"65363",44.0488333,-69.0843056,42
"65366",44.7153333,-69.69355,0.353553390593
"65367",44.7153333,-69.69355,39
"65370",44.7153333,-69.69355,36
"65372",44.3931667,-69.9771389,0.353553390593
"65374",44.3931667,-69.9771389,270
"65375",44.3931667,-69.9771389,280
"65377",44.3931667,-69.9771389,260
"65378",44.312,-69.8754167,0.353553390593
"65379",44.312,-69.8754167,32
"65381",44.312,-69.8754167,31
"65383",44.312,-69.8754167,1.8
"65384",44.4539972,-69.7293944,2.8
"65385",44.4539972,-69.7293944,9.3
"65386",44.4539972,-69.7293944,14
"65388",44.4539972,-69.7293944,9.2
"65389",44.4501083,-69.7311694,0.353553390593
"65390",44.4501083,-69.7311694,25
"65392",44.4501083,-69.7311694,27
"65393",44.4501083,-69.7311694,28
"65394",37.7706361,-106.0021472,3.6
"65395",37.7334583,-106.1494556,2.2
"65396",37.8070333,-106.0376806,8.1
"65397",39.6383056,-79.6239167,0.12
"65398",38.8013889,-114.0115278,21.1
"65399",42.9438889,-115.7968889,80.4
"65400",42.9438889,-115.7968889,86.4
"65401",37.6759278,-105.9750306,1.5
"65402",41.0922222,-76.1311111,0.707106781187
"65403",41.9875833,-75.5974167,0.707106781187
"65404",40.0705556,-79.2141667,0.29
"65406",40.0863889,-79.1622222,0.0848528137424
"65407",40.0863889,-79.1622222,0.0424264068712
"65408",39.8983333,-79.3119444,0.24
"65409",39.8983333,-79.3119444,0.15
"65410",39.9544444,-79.3611111,0.0848528137424
"65411",39.9619444,-79.2494444,0.0848528137424
"65412",39.8508333,-79.3127778,0.18
"65413",41.2606111,-74.9322222,0.12
"65414",41.2606111,-74.9322222,1.9
"65415",41.7238889,-76.2363889,0.707106781187
"65416",40.2515556,-77.3323611,0.707106781187
"65417",40.4886944,-76.2958889,0.0707106781187
"65418",41.1388889,-74.9695,0.17
"65419",42.8953056,-76.9486944,0.71
"65420",43.9693056,-74.1405556,0.2
"65421",43.4468611,-74.0165,0.141421356237
"65422",43.0409722,-75.9151667,0.25
"65423",43.7410833,-73.6497778,2.4
"65424",42.9183333,-76.1063611,0.424264068712
"65425",43.1226111,-77.1834444,2.2
"65426",42.4808056,-76.6151667,0.49
"65427",42.5561111,-76.2438889,0.424264068712
"65428",42.7288889,-76.6975278,8.7
"65429",41.5944167,-91.5701389,0.11
"65430",41.2258333,-74.5194444,0.34
"65431",41.2258333,-74.5194444,19.7
"65432",41.2258333,-74.5194444,14.9
"65433",41.9961832,-121.4105712,0.424264068712
"65434",41.9961832,-121.4105712,0.353553390593
"65435",41.9961145,-121.3608789,0.424264068712
"65436",41.9961145,-121.3608789,1.7
"65437",41.9980256,-121.5454872,0.424264068712
"65438",41.9980256,-121.5454872,2.19203102168
"65439",41.9980256,-121.5454872,0.353553390593
"65440",41.9720508,-121.5567098,0.424264068712
"65441",41.9720508,-121.5567098,2.19203102168
"65442",41.9720508,-121.5567098,0.353553390593
"65443",39.7766389,-79.9328889,0.707106781187
"65444",32.7377611,-117.0722389,6.9
"65445",42.5576222,-71.6110417,0.26
"65446",38.8106667,-79.5472778,2.8
"65447",41.8070833,-72.5859167,1.8
"65448",41.8070833,-72.5859167,0.0848528137424
"65449",41.8070833,-72.5859167,0.141421356237
"65451",41.8070833,-72.5859167,0.183847763109
"65452",41.74995,-74.3479444,1.2
"65453",34.8341389,-119.4765278,0.17
"65454",35.9399722,-88.9572222,0.23
"65455",35.5792778,-89.0162778,0.03
"65456",36.0050556,-88.5468056,0.0155563491861
"65457",30.8862833,-102.87495,1.1
"65458",35.2773056,-116.628611,51.9
"65459",42.3173444,-76.6641694,0.1
"65460",42.1601944,-78.6835,0.64
"65461",32.5855556,-117.0027778,19.5
"65462",34.7801667,-112.0258056,31.5
"65463",34.4311111,-119.7962778,0.64
"65464",34.4440833,-119.7995833,2.3
"65465",34.4521944,-119.7815556,0.4
"65466",33.5509167,-116.04075,24.3
"65467",33.5509167,-116.04075,27.5
"65468",38.0184384,-81.6215043,0.141421356237
"65469",38.5714811,-81.6081818,3.2
"65470",38.0761111,-81.8812222,0.141421356237
"65471",38.0831389,-81.8609722,0.141421356237
"65472",34.2197222,-119.0738889,0.62
"65473",43.4185278,-115.9186944,1.8
"65474",36.8902631,-112.7485374,3.9
"65475",33.0873444,-116.9747556,5
"65476",38.5345556,-80.1470556,1.1
"65477",39.4287222,-79.1232778,0.34
"65478",38.7235278,-80.1988056,0.17
"65479",38.7235278,-80.1988056,0.19
"65480",34.1247295,-116.4280685,2
"65481",34.1247295,-116.4280685,1.3
"65482",34.0261111,-89.3066667,0.71
"65483",40.2819444,-74.0072222,0.09
"65484",35.4634444,-88.9613056,0.04
"65485",36.3935278,-88.4683333,0.04
"65486",39.0386944,-118.8647778,35.8
"65487",33.9241667,-89.7766667,0.39
"65488",35.8839722,-79.1533889,0.53
"65489",38.6508333,-76.9952778,0.28
"65490",34.3472222,-89.6469444,0.38
"65491",29.5411111,-98.3925,0.46
"65492",34.2008333,-119.1761389,1
"65493",34.2008333,-119.1761389,0.87
"65494",30.1705556,-92.0002778,0.27
"65495",35.8936944,-88.943,0.25
"65496",34.1144554,-117.3728237,0.96
"65497",34.1144554,-117.3728237,1
"65498",34.1144554,-117.3728237,0.86
"65499",34.1144554,-117.3728237,1.1
"65500",34.1144554,-117.3728237,0.94
"65501",34.1144554,-117.3728237,0.8
"65502",40.2761111,-74.62,0.04
"65503",40.419,-74.4330833,0.16
"65504",40.0418889,-74.9054167,0.1
"65505",40.0533333,-74.8877778,0.22
"65506",39.9188889,-75.0572222,0.17
"65507",40.3234167,-74.3279722,1.6
"65508",38.0147336,-97.5683757,8.3
"65509",42.3793889,-113.3734722,0.79
"65510",35.42,-79.8291667,0.24
"65511",36.0626111,-78.5421389,0.0424264068712
"65512",36.2227778,-80.655,0.49
"65513",35.9077333,-80.8269444,0.0848528137424
"65515",35.5111111,-80.1058333,0.0848528137424
"65516",35.9833333,-79.8697222,0.71
"65517",35.6816667,-79.9755556,27.7
"65518",36.2611111,-79.2083333,0.0848528137424
"65519",35.9077333,-80.8269722,0.0848528137424
"65521",42.5325,-114.2003889,8.5
"65522",42.5325,-114.2003889,8
"65523",42.5325,-114.2003889,8.7
"65524",43.3942222,-115.96075,5.8
"65525",38.3956389,-108.9768611,3.2
"65526",38.8926944,-76.50775,3.2
"65527",43.3861111,-116.0027222,2.9
"65528",41.9647039,-121.3555536,0.424264068712
"65529",41.9647039,-121.3555536,1.5
"65530",34.5254444,-92.9815278,7.2
"65531",34.54,-92.9397778,1.7
"65532",34.5129722,-92.95325,1.6
"65533",38.5150194,-119.447061,0.74
"65534",34.5863333,-92.9692778,0.49
"65535",34.5159228,-93.0537906,0.38
"65536",34.5159228,-93.0537906,7.07106781187
"65538",34.5488056,-92.92825,0.0848528137424
"65539",36.3152472,-93.9567889,0.09
"65540",36.3152472,-93.9567889,0.707106781187
"65541",34.5150894,-93.0535128,0.44
"65542",34.5150894,-93.0535128,7.07106781187
"65544",36.414225,-94.3199,0.1
"65545",36.414225,-94.3199,0.707106781187
"65546",36.0736167,-94.16085,0.29
"65547",42.3959611,-76.4196833,3.8
"65548",30.8601858,-88.2836185,0.0155563491861
"65549",30.8390754,-88.3105643,0.0155563491861
"65550",41.9448333,-104.0815833,2.82842712475
"65552",34.0739194,-117.157411,0.11
"65553",34.0739194,-117.157411,0.636396103068
"65554",37.0402778,-121.7519167,0.07
"65555",43.4972222,-74.3622222,0.141421356237
"65556",42.4233333,-76.8101667,0.29
"65557",42.9291667,-77.4680278,7.2
"65558",43.3163889,-73.8644444,0.141421356237
"65559",43.2422222,-74.0675,0.141421356237
"65560",42.8375,-76.4133333,0.23
"65561",43.5803889,-75.5193056,0.49
"65562",42.2203056,-76.8487778,0.141421356237
"65563",40.3457361,-78.7787139,0.12
"65564",41.09,-75.0038028,3.6
"65565",43.5902778,-74.0125,0.424264068712
"65566",42.9678056,-76.7942778,0.424264068712
"65567",43.1246667,-75.9356111,0.424264068712
"65568",42.7204167,-77.2783333,2.12132034356
"65569",43.2533333,-73.6486667,0.424264068712
"65570",43.1613333,-76.1955833,0.93
"65571",40.2691472,-74.8123917,2.6
"65572",40.2691472,-74.8123917,1.2
"65573",40.2691472,-74.8123917,2.9
"65574",40.2691472,-74.8123917,0.93
"65575",40.2691472,-74.8123917,0.75
"65576",40.2691472,-74.8123917,0.83
"65577",40.2691472,-74.8123917,1.6
"65578",36.2794444,-81.7175,0.05
"65579",35.3197222,-80.2886111,14.8
"65580",35.5280556,-80.8797222,1.4
"65582",35.5280556,-80.8797222,1.27279220614
"65583",36.2794167,-81.7176944,0.0424264068712
"65584",35.9078306,-80.8250528,0.0848528137424
"65586",36.0310556,-79.1840278,0.31
"65587",36.1386111,-80.4708333,0.0848528137424
"65588",35.5241667,-80.4261111,0.0848528137424
"65589",35.9078028,-80.8250528,0.0848528137424
"65591",35.6177778,-79.7533333,0.85
"65592",38.2054444,-81.7807778,0.141421356237
"65593",38.7616944,-80.2170278,0.141421356237
"65594",41.2529444,-91.2640556,0.09
"65595",41.4635278,-91.4813333,3.6
"65596",41.8194722,-92.0448333,0.37
"65597",42.02125,-92.8489722,0.14
"65598",42.7633333,-92.1713889,0.15
"65599",42.2823611,-92.1383333,2.6
"65600",43.2059722,-93.5257778,0.42
"65601",43.0901389,-93.0431111,0.26
"65602",42.5690833,-92.4748611,2.7
"65603",43.6375,-92.9994444,2.3
"65604",43.7655833,-93.0098333,2.6
"65605",41.6767222,-90.7667222,17.7
"65606",38.6558611,-80.2098889,0.05
"65607",38.6558611,-80.2098889,0.29
"65608",42.4741667,-112.1596667,4
"65609",42.4741667,-112.1596667,3.8
"65610",30.7240779,-88.2550055,0.03
"65611",48.1794444,-116.9426667,1.6
"65613",48.1794444,-116.9426667,1.5
"65614",39.6688889,-77.0155556,10.1
"65615",42.5419278,-93.5888472,3.4
"65616",42.1498333,-111.3921944,33
"65617",42.1498333,-111.3921944,32.3
"65618",42.4491389,-112.2170556,11.1
"65619",42.4491389,-112.2170556,10.7
"65620",42.6733889,-112.0238333,0.57
"65621",42.6733889,-112.0238333,0.49
"65622",39.1558375,-94.400784,3.1
"65623",39.1558375,-94.400784,1.6
"65624",39.1558375,-94.400784,1.27279220614
"65625",43.6193889,-116.65475,12.7
"65626",43.6193889,-116.65475,13.2
"65627",44.6688129,-111.287173,7.07106781187e-05
"65628",47.7945833,-116.9783056,0.0848528137424
"65629",47.7945833,-116.9783056,0.141421356237
"65630",43.4330278,-112.0025556,1.9
"65631",43.4330278,-112.0025556,1.8
"65632",43.4330278,-112.0025556,1.6
"65633",43.4283333,-112.0641667,1.4
"65634",43.4283333,-112.0641667,1.5
"65635",43.4008333,-112.231111,1.8
"65636",43.4008333,-112.231111,1.9
"65637",43.6715,-117.0025556,0.11
"65638",43.6715,-117.0025556,0.4
"65639",43.7548056,-116.5075278,3.9
"65640",47.9649167,-116.8585833,1.8
"65641",47.9649167,-116.8585833,2.1
"65642",43.5784444,-116.2202222,8.9
"65643",43.5784444,-116.2202222,8.1
"65644",48.2145,-116.5779722,0.06
"65645",48.2145,-116.5779722,0.0848528137424
"65646",48.2145,-116.5779722,0.707106781187
"65647",36.9105407,-112.7604829,0.95
"65648",43.7046389,-116.647,1.1
"65649",43.7046389,-116.647,1.2
"65650",43.7046389,-116.647,1.3
"65651",42.7787222,-111.6429722,0.73
"65652",42.7787222,-111.6429722,0.7
"65653",42.7787222,-111.6429722,0.707106781187
"65654",42.9100556,-112.6884167,2.6
"65655",42.9100556,-112.6884167,2.5
"65656",43.8254722,-111.2309722,0.79
"65657",43.8254722,-111.2309722,0.6
"65658",43.5533889,-116.3988889,0.2
"65659",43.5533889,-116.3988889,0.3
"65660",43.5533889,-116.3988889,0.707106781187
"65662",43.6172222,-116.6848333,2.5
"65663",43.6172222,-116.6848333,4.3
"65664",43.6172222,-116.6848333,3.6
"65665",43.6088056,-116.7126389,29.4
"65666",43.6088056,-116.7126389,49.8
"65667",43.5959444,-116.5317778,2
"65668",43.5959444,-116.5317778,2.4
"65669",43.5959444,-116.5317778,2.1
"65670",47.2494444,-116.036111,5.1
"65671",47.2494444,-116.036111,10.4
"65672",43.0326944,-114.5352222,1.1
"65673",43.0326944,-114.5352222,1.2
"65674",42.7850278,-111.9675278,1.2
"65675",42.7850278,-111.9675278,1.3
"65676",42.7850278,-111.9675278,0.707106781187
"65677",42.0293889,-112.6846944,2.7
"65678",42.0293889,-112.6846944,3.5
"65679",43.8211944,-116.9085,6.6
"65680",43.8211944,-116.9085,8.7
"65681",42.089259,-111.7487793,2.2
"65682",42.089259,-111.7487793,2.1
"65683",43.9578056,-113.1778889,1.1
"65684",43.9578056,-113.1778889,1.2
"65685",42.0964167,-111.8111389,3.4
"65686",42.0964167,-111.8111389,3.7
"65687",42.2204167,-111.4395278,0.22
"65688",42.2204167,-111.4395278,0.2
"65689",48.4302778,-116.4841667,10.1
"65690",48.4302778,-116.4841667,1.8
"65691",48.4302778,-116.4841667,0.707106781187
"65692",47.314,-116.6375,0.0848528137424
"65693",47.314,-116.6375,0.141421356237
"65694",47.4536111,-116.6366667,1.2
"65696",43.9478611,-113.6579444,1.3
"65697",43.9478611,-113.6579444,1.1
"65698",42.2888056,-111.39525,22
"65699",42.2888056,-111.39525,16.4
"65700",43.7508056,-111.8172222,1.9
"65701",43.7508056,-111.8172222,1.6
"65702",43.3964361,-114.288125,0.26
"65703",43.3964361,-114.288125,0.32
"65704",43.3964361,-114.288125,0.3
"65705",43.32725,-114.1271056,2.6
"65706",43.32725,-114.1271056,2.7
"65707",43.3607528,-114.1802194,0.53
"65708",43.3607528,-114.1802194,0.6
